Product_Name,Energy,Total_Fat,Saturated_Fat,Total_Sugars,Sodium,Protein,Dietary_Fiber,product_form
CandyVille Froot Fab Flavoured Candy - Strawberry,393.88,0.0,0.0,94.56,6.7,0.29,0.0,solid
Simpkins Travel Sweets - Mixed Mint,403.0,0.0,0.0,98.0,0.0,0.0,0.0,solid
CandyVille Froot Fab Flavoured Candy - Blueberry,393.88,0.0,0.0,94.56,6.7,0.29,0.0,solid
DERBY Mint Flavoured Sugar Free Candy,399.0,0.0,0.0,0.0,11.6,0.0,0.0,solid
DERBY Kacha Kairy Flavoured Sugar Free Candy - Crunchy,399.0,0.0,0.0,0.0,11.6,0.0,0.0,solid
Fox'S Crystal Clear Candy - Mint Flavour,344.0,0.0,0.0,75.0,50.0,0.0,0.0,solid
CandyVille Mint Mello Flavoured Candy - Lime & Mint,359.2,0.0,0.0,79.39,13.86,0.56,0.0,solid
Hart Beat Sweets Love Candy - Strawberry Flavoured,347.0,0.0,0.0,51.0,0.0,0.0,0.0,solid
Manimark Kamarkat - Indian Sweet,231.4,0.0,0.0,0.0,0.0,2.63,0.0,solid
Alpenliebe Juzt Jelly - Orange Flavour Bears,346.0,0.0,0.0,74.0,150.0,0.02,0.0,solid
Alpenliebe Juzt Jelly Gauva Flavour Soft Candy,323.7,0.0,0.0,71.1,159.0,0.5,0.0,solid
Hart Beat Sweets Love Candy - Lychee Flavoured,127.3,0.0,0.0,51.0,4.8,0.0,0.0,solid
Simpkins Travel Sweets - Mixed Fruit,403.0,0.0,0.0,98.0,0.0,0.0,0.0,solid
Fox'S Crystal Clear Candy - Fruit Flavoured,344.0,0.0,0.0,75.0,100.0,0.0,0.0,solid
Parle Kaccha Mango Bite Candy,386.4,0.0,0.0,97.3,0.0,0.0,0.0,solid
Parle Orange Bite Jhatkaa Candy,357.4,0.0,0.0,80.7,0.0,0.0,0.0,solid
Lotte Coffy Bite Classic,392.0,12.0,6.0,58.0,130.0,2.0,0.0,liquid
Jelimals Space Adventure - Assorted Jelly Candy,327.0,0.0,0.0,68.8,193.8,0.2,0.0,solid
Parle Bigger Kaccha Mango Bite,347.6,0.0,0.0,78.8,18.0,0.0,0.0,solid
Tic Tac Orange Hard Candy,398.0,0.7,0.21,93.3,11.0,0.1,0.0,solid
Swad Digestive Candy,158.4,7.9,2.9,7.9,0.0,0.0,4.0,solid
Alpenliebe Juzt Jelly Cars & Planes Shape Assorted Flavour Soft Candy,345.0,0.0,0.0,78.0,175.0,0.03,0.0,solid
"Pulse Litchi Candy - With Tangy Twist, Hard-Boiled",330.0,0.0,0.0,70.0,580.0,0.0,0.0,solid
Parle Mango Bite,356.7,0.0,0.0,80.6,0.0,0.0,0.0,solid
Pulse Orange Candy - With Tangy Twist,330.0,0.0,0.0,70.0,930.0,0.0,0.0,solid
Tic Tac Candy - Red Apple Treat,393.0,0.2,0.06,91.4,4.0,0.1,0.0,solid
Mentos Chewy Dragees - Orange Flavour,345.2,1.8,0.54,72.0,64.0,0.05,0.0,solid
"DERBY Darling Velvetto Candy - Soft, Sour, Chewy",270.0,0.0,0.0,35.8,4.6,0.0,0.0,solid
Parle Bigger Orange Bite Candy,350.5,0.0,0.0,79.0,5.0,0.0,0.0,solid
Chupa Chups Mix'up Flavoured Lollipop,340.9,0.0,0.0,74.0,80.0,0.0,0.0,solid
Pulse Guava Candy - With Tangy Twist,330.0,0.0,0.0,70.0,390.0,0.0,0.0,solid
Coco Cado Jelly - Assorted,307.4,0.0,0.0,14.0,40.0,0.0,0.85,solid
Chupa Chups Assorted Bubble Gum Filled Lollipop,322.5,0.0,0.0,71.0,63.0,0.0,0.0,solid
DERBY Vitacin Orange Flavoured Candy,69.0,0.0,0.0,14.4,36.6,0.1,0.0,solid
GO DESi Chilli Orange Desi Popz Lollipop Candy,351.3,1.33,0.13,80.2,35.0,0.6,0.0,solid
Boomer Strawberry Flavoured Chewing Gum,320.0,2.0,1.6,74.0,0.9,0.0,0.0,solid
Townbus Cornflakes Mixture - Namkeen,460.0,34.42,15.1,14.0,293.0,5.32,0.0,solid
Townbus Khara Boondi,462.0,42.5,2.7,1.0,858.0,14.1,0.0,solid
Tasties Origins Shankarpali Sweet,479.0,33.2,17.64,19.4,162.4,5.39,0.0,solid
bb Gooddiet Multigrain PUFFS - Chilli Chataka,346.5,16.59,3.63,16.59,1515.0,7.4,0.76,solid
bb Gooddiet Multigrain Puffs - Butter Makhana,349.4,18.37,1.7,7.66,1205.0,8.12,4.39,solid
Tasties Origins Chegodi,373.0,23.0,10.0,1.0,533.0,10.0,4.0,solid
Townbus Ribbon Pakoda,132.0,10.0,5.0,0.0,153.0,3.0,1.0,solid
Tasties Origins Bakarwadi,399.3,26.02,11.53,14.9,745.0,9.7,0.0,solid
Haldiram's Chana Jor Garam,422.1,28.27,10.07,0.5,301.0,15.1,5.16,solid
Tasties Origins Gujarati Besan Papdi,246.7,43.4,17.8,12.1,560.9,12.8,0.0,solid
Tasties Origins Ompudi Nylon Sev,525.9,43.7,4.0,3.3,448.5,11.3,0.0,solid
Mama Nourish Crunchy Sabudana Farali Chivda,120.9,9.0,1.8,0.45,54.0,1.2,0.6,solid
Slurrp Farm Cheese & Herbs Puff,345.6,20.3,12.59,1.0,0.75,6.35,0.0,solid
Doritos Dinamita Fiery Lime & Chilli Flavour Namkeen,420.7,26.0,10.6,2.3,760.0,6.8,30.0,solid
A-1 Chips Jack Fruit Chips,167.0,15.0,1.6,0.0,4.4,2.0,0.0,solid
Tong Garden Party Snack,121.5,7.0,2.0,0.0,130.0,6.0,3.0,solid
Bingo! No Rulz Cheese Curlz,284.1,2.1,1.34,6.9,763.4,6.4,0.0,solid
Slurrp Farm Choco Ragi Puffs,225.7,2.2,0.66,18.6,0.07,7.3,0.0,solid
Taali Cheese & Herbs Protein Puffs,373.5,16.0,3.0,5.0,660.0,16.0,5.0,solid
Balaji Namkeen Tikha Mitha Mix,486.5,34.2,13.6,7.8,670.0,15.0,0.0,solid
Bikaji Falahari Mix,554.0,40.0,9.0,6.0,186.0,20.0,5.7,solid
bb Gooddiet Roasted Peanuts - Cheese 'N' Onion,609.25,47.05,9.1,2.98,0.0,26.05,3.91,solid
bb Gooddiet Mini Nippattu/ Mathri,344.63,30.63,20.0,0.81,800.0,5.09,2.78,solid
bb Gooddiet Crackers - Rock Salt & Pepper,299.0,21.0,3.0,1.0,958.0,9.0,16.0,solid
bb Gooddiet Biscotti - Double Dark Chocolate,442.5,25.0,2.0,16.0,438.0,13.0,11.0,solid
Eat Better Co Millet Namkeen Mango Achari,350.2,16.5,1.3,4.0,931.1,15.0,10.2,solid
Balaji Masala Masti Chips,427.5,29.5,14.0,5.2,760.0,7.4,0.0,solid
Balaji Namkeen - Masala Sev Murmura,433.9,24.1,9.6,9.2,1143.0,10.8,0.0,solid
Balaji Chataka Pataka - Masala Masti,423.5,25.0,12.0,20.0,868.0,7.0,0.0,solid
Balaji Masala Shing Namkeen,699.0,58.2,9.4,9.0,662.0,23.2,0.0,solid
Balaji Namkeen - Farali Chevdo,516.0,38.9,14.0,8.0,404.0,15.2,0.0,solid
Balaji Simply Salted Wafers,452.0,35.3,0.16,0.4,0.0,6.4,0.0,solid
Pringles Potato Chips Original Flavour - Classic Salted,397.9,27.9,14.0,0.4,469.0,5.0,0.0,solid
Pringles Potato Chips Desi Masala Tadka Flavour,398.8,28.3,12.6,1.5,837.0,4.7,0.0,solid
Pringles Potato Chips Pizza Flavour,396.5,27.4,14.0,2.4,677.0,5.7,0.0,solid
Pringles Potato Chips Tangy Tomato Twist,392.1,26.5,11.6,4.2,643.0,4.7,0.0,solid
Pringles Potato Chips Peri Peri Flavour,403.6,28.5,15.0,2.0,592.0,5.2,0.0,solid
Pringles Imported Potato Chips - Ranch,117.5,9.0,2.5,0.0,180.0,1.0,0.0,solid
Pringles Imported Potato Crisps - BBQ,119.5,9.0,2.5,1.0,135.0,1.0,0.0,solid
Britannia 50-50 Timepass Classic Salted Biscuit,380.8,21.8,10.4,7.5,963.0,8.6,0.0,solid
Cadbury Oreo Original Chocolatey Sandwich Biscuits,483.0,17.74,8.78,35.2,449.0,47.06,0.0,solid
Sunfeast Bounce Biscuits - Pineapple Creme Cookies,403.6,17.3,8.3,37.4,0.0,6.5,0.0,solid
Bisk Farm Googly Biscuits,393.2,23.94,13.65,21.49,182.0,6.23,0.0,solid
Bisk Farm Top Biscuits - Butter Munch,375.4,27.1,16.8,0.0,0.0,6.88,0.0,solid
Bisk Farm Biscuits - English Cracker,381.5,19.05,10.47,22.1,35.0,8.92,0.0,solid
Bournvita Biscuits,367.6,15.3,6.8,28.3,375.0,7.1,0.0,solid
Priyagold Marie Lite,345.5,13.0,6.0,22.0,449.0,9.0,0.0,solid
bb Popular Bakery Biscuit - Ajwain,429.7,25.56,12.63,19.18,138.0,7.57,0.0,solid
bb Popular Bakery Biscuit - Tooti Fruity,351.8,18.2,11.0,32.6,104.0,5.8,0.0,solid
bb Popular Traditional Jeera Bakery Biscuits,436.7,27.13,14.06,19.0,138.0,6.61,0.0,solid
Lal Sweets Motichoor Laddu,383.0,15.0,7.0,50.0,13.0,1.0,0.0,solid
Kaju Katli Classic,419.1,16.68,2.85,41.75,33.21,11.94,3.3,liquid
Dry Fruit Barfi,409.0,16.23,3.78,43.32,8.12,9.4,5.31,solid
Grb Elachi Soancake,526.4,26.0,15.0,50.0,11.0,4.8,0.0,solid
MTR Mysore Pak,523.0,38.0,11.2,34.5,3.0,3.0,0.0,solid
Haldiram's Soan Papdi,490.0,23.06,13.8,46.06,8.0,5.33,0.62,solid
Gits Mini Rasgulla Tin,231.0,3.0,2.0,44.5,30.0,3.0,0.0,solid
Pista Coconut Barfi,320.0,6.59,6.19,38.11,71.29,5.52,6.71,solid
Coconut Laddu,371.9,10.8,10.07,46.11,108.83,5.66,7.53,solid
Nandini Milk Peda,455.0,20.0,13.0,55.0,204.0,13.7,0.0,liquid
Besan Laddoo,471.83,21.03,10.87,44.21,48.18,8.96,5.31,solid
Sweet Karam Coffee Peanut Chikki Bites,539.0,29.0,11.0,35.6,158.0,21.3,4.8,solid
MTR Gulab Jamun,156.0,4.4,2.2,26.3,13.0,1.4,0.0,solid
Sweet Karam Coffee Jaggery Coconut Burfi,393.0,18.5,16.1,50.5,27.0,1.3,2.3,solid
Sweet Karam Coffee White Sugar Free Ragi Laddu,226.4,3.2,0.5,0.0,3.1,7.2,11.1,solid
Lal Sweets Kala Jamun,144.0,4.0,1.0,19.0,11.0,2.0,0.0,solid
Daadi's Badam Laddoo Pure Ghee,406.5,18.76,10.23,29.02,3.8,7.1,7.2,solid
Go Desi Milk Malai Peda,356.5,9.32,6.17,35.02,170.22,12.85,2.6,liquid
Nandini Dharwad Peda,459.0,20.0,12.0,49.0,0.0,10.8,0.0,solid
Grb Orange Soanpapdi,526.4,26.0,15.0,50.0,11.0,4.8,0.0,solid
Lal Mango Burfi,513.7,46.6,17.7,33.0,62.0,4.6,0.0,solid
Haldiram's Badam Halwa,345.1,9.07,4.4,29.18,5.0,5.2,0.5,solid
fresho! Signature Turkish Baklava,353.9,15.48,5.52,22.88,230.0,7.74,3.29,solid
Amul Rasmalai,181.0,9.6,5.8,16.0,16.0,7.2,0.0,solid
Amul Khoa,346.0,22.0,13.2,23.0,200.0,14.0,0.0,solid
Mithai Remix Mango Truffle Peda,743.0,57.14,35.57,32.21,379.0,10.55,0.1,solid
Lal Signature Horlicks Burfi,584.3,55.7,12.66,37.49,40.0,6.82,0.0,solid
Lal Signature Milk Cake,385.8,15.0,7.0,43.4,136.0,10.0,0.0,solid
Chitale Bandhu Mawa Modak,474.0,25.0,16.0,37.0,152.0,15.0,0.0,solid
Bansiwala Paan Petha,227.0,0.39,0.12,53.6,0.0,0.33,0.8,solid
Bansiwala Angoori Petha,227.0,0.39,0.12,53.6,0.0,0.33,0.8,solid
Nandini Millet Laddu,465.3,27.6,17.3,25.5,53.6,6.8,0.0,solid
Daadi's Atta Gond Laddoo,442.0,24.0,16.4,31.7,0.0,5.83,3.73,solid
Currychief Madras Sambar,141.2,8.3,2.74,0.0,0.0,7.4,0.0,solid
Yu Jalapeno Cheese,179.0,6.0,3.0,2.0,633.0,8.0,6.0,solid
MOM 3 Cheese Instant Pasta,269.1,8.1,2.7,4.0,392.9,12.1,4.0,solid
Maggi Masala Cuppa Noodles,291.5,17.2,12.2,3.2,944.3,7.1,0.0,solid
MAGGI 2-Minute Instant Noodles,268.2,12.5,8.2,1.8,1000.0,8.2,0.0,solid
MTR Vegetable Upma,173.4,6.8,4.0,2.4,700.0,4.8,2.4,solid
MOM Cheesy Peri Peri Instant Pasta,254.4,5.4,1.3,8.1,691.0,9.4,5.4,solid
Currychief Chettinad Curry,206.0,21.0,6.93,1.9,0.0,2.9,1.2,solid
MOM Poha With Bhujia,306.0,12.0,2.0,7.0,1310.0,9.0,5.0,solid
Maggi Chilly Chow Cuppa Noodles,288.2,16.5,13.0,2.5,988.8,7.5,0.0,solid
MTR Breakfast Khatta Meetha Poha Mix,169.3,5.9,3.0,5.4,480.0,4.0,1.5,solid
Maggi Chicken Instant Noodles,271.9,11.8,7.6,1.1,999.9,7.8,0.0,solid
Maggi Special Masala Instant Noodles,281.2,13.1,7.7,2.3,939.3,9.6,0.0,solid
Gits Paneer Tikka Masala Ready to Eat,164.0,12.0,6.2,0.2,290.0,8.0,0.0,solid
Gits Veg Biryani Ready to Eat,111.2,5.8,2.0,0.0,575.0,3.3,0.0,solid
Eastern 5 Min Instant Breakfast Idiyappam Ready Mix,192.8,0.5,0.15,0.7,389.0,7.7,2.2,solid
Currychief Madras Sambar,178.0,8.3,2.74,12.8,0.0,7.4,1.2,solid
MTR Dosa Instant Mix,237.5,6.0,3.0,0.0,1340.0,12.0,5.5,solid
Cookd Black Pepper Kit,170.1,7.47,1.04,2.38,956.15,6.27,0.0,solid
MTR Roasted Vermicelli,191.0,1.0,0.3,0.0,8.0,8.0,0.0,solid
Aashirvaad Rava Idli Instant Mix,221.7,3.7,1.2,1.7,1242.5,8.8,0.0,solid
MTR Breakfast Rava Dosa Mix,208.3,2.5,1.0,0.0,560.0,9.0,3.85,solid
Yu Cheesy VEG Carbonara - Korean Ramen Noodles,147.3,6.1,2.7,4.2,347.0,5.3,3.4,solid
Too Yumm K-Bomb Ramen Hot n Spicy Instant Noodles,307.9,13.7,3.7,4.0,1852.0,11.4,0.0,solid
Maggi Nutri-licious Masala Veg Atta Noodles,223.8,10.3,8.5,2.5,798.9,7.7,0.0,solid
Maggi Korean BBQ Veg Instant Noodles,244.1,13.5,7.6,3.2,915.7,8.2,0.0,solid
YiPPee! Magic Masala Noodles with Added Veggies,343.9,20.1,10.7,3.0,1247.1,9.0,0.0,solid
Sunfeast Yippee! Korean Noodles Fiery Hot,318.9,17.1,8.6,2.7,1770.6,8.5,0.0,solid
Yu Zingy Cheese Instant Cup Noodles,298.7,21.6,7.2,7.7,914.0,6.3,0.0,solid
Bambino Elbow Macaroni Pasta,211.0,1.0,0.2,2.0,0.0,12.0,0.0,solid
Del Monte Penne Rigate Pasta Durum Wheat,214.3,1.2,0.3,3.2,0.0,12.0,3.5,solid
Ruchi magic Garlic Pickle,123.0,10.0,2.5,2.0,1200.0,2.5,0.0,solid
MasterChow Hot and Spicy Schezwan Chutney,146.0,7.4,1.5,13.8,2256.0,2.1,0.0,solid
Priya Lime Pickle In Lime Juice With Garlic,46.9,1.4,0.1,0.3,7284.0,2.0,0.0,solid
Keya Malabar Chicken Pickle,202.0,13.6,4.76,0.0,4.0,12.5,0.0,solid
The Little Farm Co. Mixed Gobhi Gajar Shalgum Pickle,141.5,9.0,2.7,20.0,0.0,1.0,0.0,solid
Dnv Appalam,202.2,0.6,0.18,0.0,218.0,18.5,0.0,solid
Wellfry Sabudana Red Chilli Papad,180.7,0.1,0.03,0.0,80.0,6.65,0.0,solid
Del Monte Sliced Black Olives,125.0,13.0,2.3,0.0,720.0,0.5,3.0,solid
Priya Mango Avakaya Pickle With Garlic,206.0,14.9,2.3,8.9,5231.0,3.1,0.0,solid
Daishik Green Chutney,267.4,8.2,2.46,0.0,191.4,14.8,0.0,solid
MTR Instant Badam Drink Mix,57.4,0.72,0.06,11.4,8.0,0.72,0.0,liquid
MTR Schezwan Idli Mix,300.4,2.3,1.1,47.0,0.0,13.0,0.0,solid
MTR Gourmet Butter Idli Mix,300.4,2.3,1.1,47.0,0.0,13.0,0.0,solid
Gits Khaman Dhokla Instant Snack Mix,285.2,4.2,0.4,19.0,1821.0,16.0,11.35,solid
Golden Prize Tuna Spread In Mayonnaise,31.5,0.6,0.18,1.0,250.0,4.4,0.0,solid
Cookd Tandoori Tikka Kit,279.8,16.34,2.56,3.88,9107.6,11.59,17.0,solid
Wok N Roll Manchurian Masala,210.8,0.1,0.03,11.3,4340.0,3.9,0.0,solid
Happa Cereal Sprouted Ragi | Mango | Banana,251.2,1.8,0.9,19.8,36.9,5.5,0.0,solid
Gladful Choco Pancake Sprouted Millets and Masoor Mix,225.2,2.1,1.05,18.9,360.0,10.0,4.5,solid
Madmix Oats Idli With Free Chutney,211.7,1.61,0.36,0.0,488.49,11.75,0.0,solid
Surya Panipuri Masala,4.0,0.0,0.0,0.0,2050.0,1.0,0.0,solid
Currychief Chicken Curry,126.4,7.2,2.52,0.9,0.0,2.5,1.2,solid
Hocco Pindi Chole Rice Combo,453.96,30.42,9.45,14.15,1359.79,14.15,0.0,solid
Hocco Chana Masala,228.3,17.4,11.25,2.1,385.67,3.6,0.0,solid
Hocco Bisebelle Bhath,81.8,3.25,1.29,2.35,427.51,2.64,0.0,solid
Hocco Mumbai Bhaji,171.0,12.0,9.0,0.0,600.0,3.0,0.0,solid
Hocco Smoked Paneer,283.5,19.5,10.5,0.0,150.0,8.25,0.0,solid
Real Thai Rice Paper,42.0,0.0,0.0,0.0,340.0,1.0,0.0,solid
Pintola Organic Wholegrain Brown Rice Cakes,221.8,2.2,0.2,0.0,71.2,7.9,7.1,solid
Wakao Jackfruit Biryani,77.4,1.67,0.87,5.6,382.24,2.61,0.79,solid
Hocco Dal Makhani,286.5,19.52,11.04,0.0,481.11,4.64,0.0,solid
Hocco Dum Aloo,75.6,0.93,0.28,3.84,193.18,2.16,4.26,solid
Gits Heat & Eat Pau Bhaji,130.5,8.8,3.7,0.0,465.0,5.7,0.0,solid
Knorr Chinese Manchurian Gravy Mix,236.1,2.5,1.2,22.3,6709.0,8.1,2.1,solid
Wakao Hot & Spicy Sausage,160.5,12.1,1.8,1.8,856.4,5.7,5.2,solid
Kitchens Of India Rajma Masala,84.9,4.2,1.5,0.0,0.0,4.0,0.0,solid
Nestle Cerelac Wheat Apple Carrot Baby Food Cerea,342.8,12.5,5.5,20.0,0.0,15.0,3.0,solid
Nestle Cerelac Multigrain & Fruits Baby Food Cereal,327.7,9.4,4.8,23.5,0.0,15.0,2.4,solid
Slurrp Farm No Added Sugar,219.6,1.9,0.5,0.0,4.3,8.7,4.7,solid
Slurrp Farm Ragi Rice Strawberry Instant Healthy Cereal,250.8,1.8,0.9,11.7,80.0,13.1,5.2,solid
Slurrp Farm No Added Sugar Cereal - Ragi Rice and Mango with Milk,261.5,1.1,0.5,15.0,27.5,13.4,6.4,solid
The Select Aisle Dark Chocolate Chips,558.0,33.0,20.46,54.0,0.0,2.7,0.0,solid
Puramate Tooty Fruity Mix,302.09,0.25,0.2,71.0,0.0,0.66,0.0,solid
Betty Crocker Triple Chocolate Brownie Instant Cake Mix Powder,953.1,4.6,2.2,54.3,228.0,3.4,0.0,solid
Pillsbury VANILLA CAKE Custard Powder,180.4,0.0,0.0,0.0,0.0,0.2,0.0,solid
Amul Mithai Mate Condensed Sweetened Milk Tin,331.0,9.0,5.4,55.0,100.0,7.5,0.0,solid
Hershey's Cocoa Powder,296.7,11.0,3.3,1.75,33.2,19.6,0.0,solid
Nestle Milkmaid Partly Skimmed Sweetened Condensed Milk,303.0,3.9,2.9,58.4,110.0,8.5,0.0,solid
Double Horse Rice Palada Payasam Mix,36.5,0.0,0.0,0.0,35.0,1.0,0.0,solid
Pillsbury Butterscotch Flavour Pancake Mix,274.2,5.8,2.7,20.6,728.0,8.2,0.0,solid
MTR Gulab Jamun Mix,277.6,10.4,6.6,3.3,710.0,14.6,0.0,solid
Pillsbury Chocolate Flavour Pancake Mix 2-Minute Pancake Mix For Kids,281.9,5.3,2.5,27.9,677.0,8.1,0.0,solid
Gits Rabdi Instant Dessert Mix,81.9,0.2,0.06,13.0,80.0,5.0,0.0,solid
Weikfield Jelly Crystals Strawberry Flavour Carton,396.0,0.1,0.03,91.7,0.0,0.4,0.0,solid
ACT II Sweet & Salty Popcorn,448.5,28.0,12.0,23.0,0.7,5.0,6.0,solid
4700BC Butter Popcorn,339.3,17.9,5.1,1.9,335.0,9.4,3.8,solid
Quaker Oats Breakfast Cereal,283.4,9.5,1.9,1.8,9.5,11.8,10.0,solid
Kellogg's Muesli Fruit Nut & Seeds 12-in-1 Power Breakfast,273.8,5.1,0.9,20.8,140.0,8.1,0.0,solid
Tata Soulfull Ragi Bites Choco Fills,420.4,15.1,11.2,29.3,126.0,5.1,6.7,solid
Kellogg's Multigrain Chocos,373.0,2.58,1.03,83.69,250.0,7.73,6.01,solid
Kellogg's Corn Flakes With Real Strawberry,268.5,0.8,0.5,32.5,470.0,4.1,1.2,solid
Yoga Bar Super High Protein Muesli,167.6,5.4,2.0,8.8,134.0,11.6,3.5,solid
"Yoga Bar Wholegrain Breakfast Muesli-Dark Chocolate+Cranberry,Granola",325.8,13.3,8.25,6.7,90.6,12.3,9.4,solid
Manna Oats Pouch,265.0,10.0,2.0,1.5,6.0,11.0,4.0,solid
"Saffola Oats, Instant Rolled Oats",252.8,8.0,1.6,0.5,5.0,12.6,6.1,solid
Saffola Masala Oats,97.5,2.9,0.7,2.3,793.8,3.3,3.7,solid
Kwality Classic Masala Oats - Box,240.1,4.9,0.6,5.0,2131.0,10.0,8.0,liquid
Pintola High Protein Oats Dark Chocolate With Almonds Raisin Pumpkin And Chia Seeds,319.6,8.0,2.1,14.0,130.0,25.0,9.6,solid
Yoga Bar Breakfast Cereal & Muesli,268.8,8.5,1.5,3.0,16.3,11.5,7.0,solid
Kellogg's Chocolate Muesli,366.9,15.5,6.8,26.9,227.0,7.7,6.0,solid
Kissan Fresh Tomato Ketchup,133.0,0.4,0.03,29.2,948.0,1.1,0.6,solid
"Ching's Secret Dark Soy Sauce, Rich, Brown and Zesty",100.7,0.0,0.0,20.9,6693.0,0.7,0.0,solid
Veeba Smokey Barbeque Sauce,110.9,0.1,0.03,23.3,1100.0,0.4,0.0,solid
Veeba Peri Peri Hot Sauce,55.4,3.6,0.6,3.0,1520.0,0.4,0.0,solid
Knorr Sauce Pizza and Pasta,82.0,2.4,0.4,10.6,921.0,1.3,0.0,solid
Knorr Red Chilli Sauce,97.0,0.2,0.06,19.2,732.0,0.8,0.9,solid
Tabasco Red Pepper Sauce,10.0,0.0,0.0,1.0,687.0,0.0,0.0,solid
MasterChow Spicy Sichuan Chilli Oil,42.0,4.0,1.2,1.0,0.0,1.0,0.0,solid
Habanero Herb-Infused Alfredo Style White Pasta Sauce,440.0,42.6,7.4,4.4,0.0,0.9,0.0,solid
Wingreens Farms honey-mustard-sauce,278.8,16.5,1.3,23.9,579.5,3.1,0.0,solid
Ching's Secret Green Chilli Sauce,35.6,0.2,0.06,6.6,1803.0,0.2,0.0,solid
Ong's Spring Roll Sauce,19.0,0.0,0.0,3.7,198.0,0.2,0.0,solid
Ong's Bird Eye Chilli Sauce,9.8,0.2,0.06,1.2,2.0,0.3,0.5,solid
Dr. Oetker FunFoods Pizza Topping All-in-One Sauce,79.8,1.8,0.1,19.3,1234.8,10.5,0.0,solid
Saucery Roasted Garlic And Spring Onion Dip,162.16,11.08,8.65,8.28,0.0,5.56,0.0,solid
Wingreens Farms Premium Veg Mayo,283.1,25.1,4.3,8.5,683.8,0.4,0.0,solid
Wingreens Farms Tandoori Mayo,253.3,3.59,0.32,0.07,8.1,0.15,96.19,solid
Wingreens Farms Chipotle Mayo Sauce And Spread,256.0,21.0,1.9,10.9,1062.5,0.5,0.0,solid
Wingreens Classic VEG Mayo,202.0,16.0,1.4,7.5,800.0,0.0,0.0,liquid
Nutella Hazelnut Spread with Cocoa,539.0,30.9,10.6,56.3,0.0,6.3,0.0,solid
Hershey's Cocoa + Almond Spread,550.0,31.6,13.0,61.0,140.0,2.2,0.0,solid
Eatopia Mulberry Fruit Honey Jam,41.9,0.0,0.0,9.2,4.5,0.1,0.4,solid
Eatopia Mixedberry Honey Jam Spread,42.6,0.0,0.0,9.5,4.2,0.1,0.4,solid
Eatopia Strawberry Fruit Honey Jam Spread,43.1,0.0,0.0,9.3,3.8,0.0,0.5,solid
Habanero Basil Pesto Dip,285.0,26.88,4.2,5.35,1360.88,1.82,0.0,solid
Oetker FunFoods Pesto Italian Sauce,191.5,6.0,1.8,2.5,1330.6,0.0,0.0,solid
Habanero Jalapeno Cheese Dip,272.2,25.43,4.15,4.69,903.84,0.79,0.0,solid
Veeba Sandwich Spread Cheese & Chilli,386.3,37.5,6.5,4.9,820.0,2.2,0.0,solid
Saffola Foods Honey Active,325.0,0.0,0.0,81.0,13.0,0.25,0.0,solid
Kissan Mixed Fruit Jam,285.0,0.1,0.03,68.1,51.0,0.3,0.8,solid
Kissan Mango Jam,281.0,0.2,0.06,67.5,19.0,0.3,2.7,solid
Dr. Oetker Funfoods Stripes - Mayo & Ketchup,506.1,51.0,8.6,9.1,886.7,1.7,0.0,solid
Sweetmate Sugar Free Strawberry Jam,159.3,0.0,0.0,0.0,0.0,0.4,0.0,solid
Sweetmate Sugar Free Pineapple Jam,164.2,0.0,0.0,0.0,0.0,0.4,0.0,solid
ADF Soul Sriracha Dip,77.0,0.6,0.2,15.1,604.0,0.9,0.8,solid
ADF Soul Twisty Tamarind Dip,227.0,3.0,0.4,42.1,558.0,1.2,3.6,solid
Pintola Classic Peanut Butter - Creamy,605.0,44.6,9.0,9.0,280.0,26.0,7.2,liquid
Pintola Dark Chocolate Peanut Butter,580.0,40.0,11.0,19.0,50.0,18.6,0.0,solid
The Whole Truth Crunchy Unsweetened Peanut Butter,228.0,16.9,1.8,1.2,0.0,8.8,0.0,solid
Bournvita Chocolate,308.1,1.8,0.9,46.0,175.0,7.0,3.5,solid
Horlicks Nutrition Drink Jar,311.5,2.0,0.6,46.0,0.0,11.0,0.0,liquid
Horlicks Women's Plus Caramel Drink Mix,212.0,0.0,0.0,0.0,0.0,15.0,2.0,liquid
Vahdam Japanese Matcha Green Tea,3.04,0.0,0.0,0.0,0.76,0.0,0.0,liquid
Manna Health Mix- Multigrain Drink For Kids,238.0,4.0,1.2,0.0,50.0,10.0,10.0,liquid
ITC Master Chef Chili Garlic Potato Shots Nuggets,126.5,7.2,3.2,0.3,496.1,2.5,0.0,solid
Hyfun Sabudana Tikki,102.2,4.54,2.07,0.0,303.81,1.54,1.7,solid
Hyfun Aloo Tikki,119.1,5.87,2.52,0.0,559.4,3.92,1.39,solid
Hyfun Burger Patty,157.6,9.66,5.46,0.0,356.64,12.65,1.81,solid
ITC Master Chef Peri Peri French Fries,89.3,4.4,2.3,1.1,275.1,3.4,0.0,solid
ITC Master Chef Crispy Onion Rings,174.8,9.9,5.0,3.15,390.2,4.7,0.0,solid
Hyfun Jalapeno Cheesy Pops,195.9,12.78,11.72,3.46,273.54,7.5,2.45,solid
McCain Smile,137.0,7.0,3.44,0.0,0.0,3.5,0.0,solid
McCain Mini Samosa - Cheese Corn,237.9,14.8,7.3,5.13,358.0,7.0,0.0,solid
Prasuma Pizza Minis - Veg Supreme,188.2,11.57,6.1,0.8,887.1,10.64,0.0,solid
